Station,Latitude,Longitude,geometry
62405099999,25٫671028,32٫706583,POINT (32.706583 25.671028)
62414099999,23٫964356,32٫819975,POINT (32.819975 23.964356)
62417099999,29٫2,25٫4833333,POINT (25.4833333 29.2)
62420099999,28٫3333333,28٫8666666,POINT (28.8666666 28.3333333)
6242099999,53٫25,4٫9166667,POINT (4.9166667 53.25)
62423099999,27٫05,27٫9833333,POINT (27.9833333 27.05)
62432099999,25٫5,28٫9666666,POINT (28.9666666 25.5)
62435099999,25٫45,30٫5333333,POINT (30.5333333 25.45)
62440099999,30٫6,32٫25,POINT (32.25 30.6)
62455099999,29٫5833333,32٫7166666,POINT (32.7166666 29.5833333)
62459099999,28٫209028,33٫645517,POINT (33.645517 28.209028)
62463099999,27٫178317,33٫799436,POINT (33.799436 27.178317)
62463999999,27٫967,34٫383,POINT (34.383 27.967)
62465099999,26٫1333333,34٫25,POINT (34.25 26.1333333)
6251099999,53٫4,5٫35,POINT (5.35 53.4)
6252099999,53٫2166666,3٫2166666,POINT (3.2166666 53.2166666)
6260099999,52٫1,5٫1833333,POINT (5.1833333 52.1)
6267099999,52٫9,5٫3833333,POINT (5.3833333 52.9)
6269099999,52٫460278,5٫527222,POINT (5.527222 52.460278)
6270099999,53٫228611,5٫760556,POINT (5.760556 53.228611)
62721099999,15٫589497,32٫553161,POINT (32.553161 15.589497)
6273099999,52٫7,5٫8833333,POINT (5.8833333 52.7)
6275099999,52٫060556,5٫873056,POINT (5.873056 52.060556)
6277099999,53٫4166666,6٫2,POINT (6.2 53.4166666)
62771099999,13٫153219,30٫232675,POINT (30.232675 13.153219)
6278099999,52٫4333333,6٫2666666,POINT (6.2666666 52.4333333)
62790099999,12٫05,24٫8833333,POINT (24.8833333 12.05)
6279099999,52٫7333333,6٫5730556,POINT (6.5730556 52.7333333)
6280099999,53٫11972,6٫579444,POINT (6.579444 53.11972)
6283099999,52٫0666666,6٫65,POINT (6.65 52.0666666)
6286099999,53٫2,7٫15,POINT (7.15 53.2)
6290099999,52٫27,6٫874167,POINT (6.874167 52.27)
6310099999,51٫45,3٫6,POINT (3.6 51.45)
6319099999,51٫2333333,3٫8666666,POINT (3.8666666 51.2333333)
6320099999,51٫9333333,3٫6666666,POINT (3.6666666 51.9333333)
6321099999,52,3٫2833333,POINT (3.2833333 52)
6323099999,51٫5333333,3٫8833333,POINT (3.8833333 51.5333333)
6330099999,51٫9833333,4٫1,POINT (4.1 51.9833333)
63333099999,11٫0833333,39٫7166667,POINT (39.7166667 11.0833333)
6340099999,51٫449092,4٫342031,POINT (4.342031 51.449092)
6344099999,51٫956944,4٫437222,POINT (4.437222 51.956944)
63450099999,8٫977889,38٫799319,POINT (38.799319 8.977889)
63474099999,7٫1333333,40,POINT (40 7.1333333)
6348099999,51٫9666666,4٫9333333,POINT (4.9333333 51.9666666)
6350099999,51٫567389,4٫931833,POINT (4.931833 51.567389)
6356099999,51٫85,5٫1333333,POINT (5.1333333 51.85)
63602099999,3٫05,30٫9166667,POINT (30.9166667 3.05)
63612099999,3٫121967,35٫608692,POINT (35.608692 3.121967)
63630099999,2٫805556,32٫271792,POINT (32.271792 2.805556)
63654099999,1٫6833333,31٫7166667,POINT (31.7166667 1.6833333)
63658099999,1٫727692,33٫622803,POINT (33.622803 1.727692)
63661099999,0٫971989,34٫958556,POINT (34.958556 0.971989)
63671099999,1٫733239,40٫091606,POINT (40.091606 1.733239)
63674099999,0٫1833333,30٫1,POINT (30.1 0.1833333)
63682099999,0٫45,33٫1833333,POINT (33.1833333 0.45)
63695099999,0٫0833333,37٫65,POINT (37.65 0.0833333)
6370099999,51٫450139,5٫374528,POINT (5.374528 51.450139)
63702099999,-0٫6166667,30٫65,POINT (30.65 -0.6166667)
63705099999,0٫042386,32٫443503,POINT (32.443503 0.042386)
63708099999,-0٫086139,34٫728892,POINT (34.728892 -0.086139)
63714099999,-0٫2666667,36٫1,POINT (36.1 -0.2666667)
63717099999,-0٫5,36٫9666667,POINT (36.9666667 -0.5)
63720099999,-0٫5,37٫45,POINT (37.45 -0.5)
63723099999,-0٫463508,39٫648297,POINT (39.648297 -0.463508)
63726099999,-1٫25,29٫9833333,POINT (29.9833333 -1.25)
63729099999,-1٫3333333,31٫8166667,POINT (31.8166667 -1.3333333)
63733099999,-1٫5,33٫8,POINT (33.8 -1.5)
63740099999,-1٫319239,36٫927775,POINT (36.927775 -1.319239)
63742099999,-1٫321719,36٫814833,POINT (36.814833 -1.321719)
6375099999,51٫656389,5٫708611,POINT (5.708611 51.656389)
63756099999,-2٫444486,32٫932667,POINT (32.932667 -2.444486)
63772099999,-2٫252417,40٫913097,POINT (40.913097 -2.252417)
63789099999,-3٫367794,36٫633333,POINT (36.633333 -3.367794)
63791099999,-3٫429406,37٫074461,POINT (37.074461 -3.429406)
63793099999,-3٫4,38٫5666667,POINT (38.5666667 -3.4)
63799099999,-3٫229306,40٫101667,POINT (40.101667 -3.229306)
6380099999,50٫911658,5٫770144,POINT (5.770144 50.911658)
63801099999,-4٫8833333,29٫6333333,POINT (29.6333333 -4.8833333)
63820099999,-4٫034833,39٫59425,POINT (39.59425 -4.034833)
63832099999,-5٫0833333,32٫8333333,POINT (32.8333333 -5.0833333)
63862099999,-6٫170436,35٫752578,POINT (35.752578 -6.170436)
63866099999,-6٫8333333,37٫65,POINT (37.65 -6.8333333)
63870099999,-6٫222025,39٫224886,POINT (39.224886 -6.222025)
63887099999,-7٫668633,35٫752114,POINT (35.752114 -7.668633)
63894099999,-6٫878111,39٫202625,POINT (39.202625 -6.878111)
6391099999,51٫5,6٫2,POINT (6.2 51.5)
63962099999,-10٫6833333,35٫5833333,POINT (35.5833333 -10.6833333)
63971099999,-10٫339058,40٫181781,POINT (40.181781 -10.339058)
63980099999,-4٫674342,55٫521839,POINT (55.521839 -4.674342)
6400099999,51٫090278,2٫652778,POINT (2.652778 51.090278)
6407099999,51٫198889,2٫862222,POINT (2.862222 51.198889)
64210099999,-4٫38575,15٫444569,POINT (15.444569 -4.38575)
6428099999,50٫9333333,3٫6666666,POINT (3.6666666 50.9333333)
6432099999,50٫575833,3٫831,POINT (3.831 50.575833)
64387099999,-1٫968628,30٫13945,POINT (30.13945 -1.968628)
64400099999,-4٫816028,11٫886597,POINT (11.886597 -4.816028)
64450099999,-4٫2517,15٫253031,POINT (15.253031 -4.2517)
64458099999,1٫615994,16٫037917,POINT (16.037917 1.615994)
6447099999,50٫8,4٫35,POINT (4.35 50.8)
6449099999,50٫459197,4٫453817,POINT (4.453817 50.459197)
64500099999,0٫4586,9٫412283,POINT (9.412283 0.4586)
6450099999,51٫189444,4٫460278,POINT (4.460278 51.189444)
64501099999,-0٫711739,8٫754383,POINT (8.754383 -0.711739)
64507099999,-2٫85,11٫0166667,POINT (11.0166667 -2.85)
64510099999,2٫075639,11٫493195,POINT (11.493195 2.075639)
6451099999,50٫901389,4٫484444,POINT (4.484444 50.901389)
64550099999,-1٫845142,11٫056656,POINT (11.056656 -1.845142)
64551099999,-0٫704389,10٫245722,POINT (10.245722 -0.704389)
64556099999,0٫579211,12٫890908,POINT (12.890908 0.579211)
6456099999,50٫243333,4٫645833,POINT (4.645833 50.243333)
64570099999,-1٫6666666,13٫4,POINT (13.4 -1.6666666)
6458099999,50٫75861,4٫768333,POINT (4.768333 50.75861)
64600099999,4٫221583,15٫786369,POINT (15.786369 4.221583)
64601099999,5٫9666667,15٫6333333,POINT (15.6333333 5.9666667)
64650099999,4٫398475,18٫518786,POINT (18.518786 4.398475)
6465099999,51,5٫0666667,POINT (5.0666667 51)
64700099999,12٫133689,15٫034019,POINT (15.034019 12.133689)
64702099999,13٫4333333,14٫7333333,POINT (14.7333333 13.4333333)
64706099999,8٫624406,16٫071419,POINT (16.071419 8.624406)
64709099999,9٫3666667,14٫9166667,POINT (14.9166667 9.3666667)
64750099999,9٫15,18٫3833333,POINT (18.3833333 9.15)
64753099999,17٫917053,19٫111078,POINT (19.111078 17.917053)
64754099999,11٫0333333,20٫2833333,POINT (20.2833333 11.0333333)
64756099999,13٫847,20٫844333,POINT (20.844333 13.847)
6476099999,50٫035833,5٫404167,POINT (5.404167 50.035833)
6478099999,50٫637417,5٫443222,POINT (5.443222 50.637417)
6479099999,51٫168333,5٫47,POINT (5.47 51.168333)
64810099999,3٫755267,8٫708717,POINT (8.708717 3.755267)
64860099999,9٫335892,13٫370103,POINT (13.370103 9.335892)
64870099999,7٫357011,13٫559242,POINT (13.559242 7.357011)
6490099999,50٫4833333,5٫9166667,POINT (5.9166667 50.4833333)
64910099999,4٫006081,9٫719481,POINT (9.719481 4.006081)
64950099999,3٫722556,11٫553269,POINT (11.553269 3.722556)
6496099999,50٫4666667,6٫1833333,POINT (6.1833333 50.4666667)
65046099999,12٫047589,8٫524622,POINT (8.524622 12.047589)
65201099999,6٫577369,3٫321156,POINT (3.321156 6.577369)
65250099999,5٫015494,6٫949594,POINT (6.949594 5.015494)
65306099999,11٫1333333,2٫9333333,POINT (2.9333333 11.1333333)
65319099999,10٫3166667,1٫3833333,POINT (1.3833333 10.3166667)
65330099999,9٫35,2٫6166667,POINT (2.6166667 9.35)
65335099999,8٫0333333,2٫4666667,POINT (2.4666667 8.0333333)
65338099999,7٫1666666,2٫0666666,POINT (2.0666666 7.1666666)
65344099999,6٫357228,2٫384353,POINT (2.384353 6.357228)
65352099999,10٫3666667,0٫4666667,POINT (0.4666667 10.3666667)
65355099999,9٫767333,1٫09125,POINT (1.09125 9.767333)
65357099999,9٫55,1٫1666666,POINT (1.1666666 9.55)
65361099999,8٫9833333,1٫15,POINT (1.15 8.9833333)
65376099999,7٫5833333,1٫1166667,POINT (1.1166667 7.5833333)
65380099999,6٫5833333,1٫5,POINT (1.5 6.5833333)
65387099999,6٫165611,1٫254511,POINT (1.254511 6.165611)
65401099999,10٫9,-1٫1,POINT (-1.1 10.9)
65404099999,10٫082664,-2٫507694,POINT (-2.507694 10.082664)
65416099999,9٫0333333,-2٫4833333,POINT (-2.4833333 9.0333333)
65418099999,9٫557192,-0٫863214,POINT (-0.863214 9.557192)
65420099999,9٫45,-0٫0166667,POINT (-0.0166667 9.45)
65432099999,7٫75,-2٫1,POINT (-2.1 7.75)
65437099999,7٫8166666,-0٫0333333,POINT (-0.0333333 7.8166666)
65439099999,7٫361828,-2٫328756,POINT (-2.328756 7.361828)
65442099999,6٫714564,-1٫590819,POINT (-1.590819 6.714564)
65445099999,6٫2,-2٫3333333,POINT (-2.3333333 6.2)
65453099999,6٫6,0٫4666667,POINT (0.4666667 6.6)
65457099999,5٫9333333,-0٫9833333,POINT (-0.9833333 5.9333333)
65459099999,6٫0833333,-0٫25,POINT (-0.25 6.0833333)
65462099999,6٫1166666,0٫8,POINT (0.8 6.1166666)
65465099999,4٫8666667,-2٫2333333,POINT (-2.2333333 4.8666667)
65467099999,4٫896056,-1٫774756,POINT (-1.774756 4.896056)
65469099999,5٫2,-1٫0666667,POINT (-1.0666667 5.2)
65472099999,5٫605186,-0٫166786,POINT (-0.166786 5.605186)
65475099999,5٫7833333,0٫6333333,POINT (0.6333333 5.7833333)
65501099999,14٫0333333,-0٫0333333,POINT (-0.0333333 14.0333333)
65502099999,13٫5666667,-2٫4166667,POINT (-2.4166667 13.5666667)
65503099999,12٫353194,-1٫512417,POINT (-1.512417 12.353194)
65505099999,12٫4666667,-3٫4833333,POINT (-3.4833333 12.4666667)
65507099999,12٫0333333,0٫3666667,POINT (0.3666667 12.0333333)
65510099999,11٫160056,-4٫330969,POINT (-4.330969 11.160056)
65516099999,11٫75,-2٫9333333,POINT (-2.9333333 11.75)
65518099999,11٫15,-1٫15,POINT (-1.15 11.15)
65522099999,10٫3333333,-3٫1833333,POINT (-3.1833333 10.3333333)
65545099999,8٫05,-2٫7833333,POINT (-2.7833333 8.05)
65557099999,6٫1333333,-5٫95,POINT (-5.95 6.1333333)
65560099999,6٫792808,-6٫473189,POINT (-6.473189 6.792808)
65562099999,6٫65,-4٫7,POINT (-4.7 6.65)
65563099999,6٫903167,-5٫365581,POINT (-5.365581 6.903167)
65578099999,5٫261386,-3٫926294,POINT (-3.926294 5.261386)
65585099999,5٫3,-3٫3,POINT (-3.3 5.3)
65592099999,4٫4166667,-7٫3666667,POINT (-7.3666667 4.4166667)
65594099999,4٫746717,-6٫660817,POINT (-6.660817 4.746717)
65599099999,4٫95,-6٫0833333,POINT (-6.0833333 4.95)
6590099999,49٫626575,6٫211517,POINT (6.211517 49.626575)
6604099999,47,6٫95,POINT (6.95 47)
6610099999,46٫8166666,6٫95,POINT (6.95 46.8166666)
6612099999,47٫0833333,6٫8,POINT (6.8 47.0833333)
6616099999,47٫4333333,6٫95,POINT (6.95 47.4333333)
6628099999,46٫75,7٫2666666,POINT (7.2666666 46.75)
6630399999,46٫9141,7٫497153,POINT (7.497153 46.9141)
6639099999,47,7٫9333333,POINT (7.9333333 47)
6643099999,47٫25,7٫7833333,POINT (7.7833333 47.25)
6660099999,47٫3833333,8٫5666666,POINT (8.5666666 47.3833333)
6669099999,47٫4833333,8٫4,POINT (8.4 47.4833333)
6670099999,47٫464722,8٫549167,POINT (8.549167 47.464722)
6672099999,46٫8666666,8٫6333333,POINT (8.6333333 46.8666666)
6680099999,47٫25,9٫35,POINT (9.35 47.25)
6681099999,47٫4333333,9٫4,POINT (9.4 47.4333333)
6689099999,47٫3666666,8٫95,POINT (8.95 47.3666666)
6700099999,46٫238064,6٫10895,POINT (6.10895 46.238064)
67002099999,-11٫533661,43٫27185,POINT (43.27185 -11.533661)
67005099999,-12٫804722,45٫281113,POINT (45.281113 -12.804722)
67009099999,-12٫3494,49٫291747,POINT (49.291747 -12.3494)
67012099999,-13٫312067,48٫314822,POINT (48.314822 -13.312067)
67020099999,-14٫8833333,47٫9833333,POINT (47.9833333 -14.8833333)
6702099999,46٫4333333,6٫1,POINT (6.1 46.4333333)
67023099999,-14٫278611,50٫174721,POINT (50.174721 -14.278611)
67025099999,-14٫999411,50٫320233,POINT (50.320233 -14.999411)
67027099999,-15٫667144,46٫351828,POINT (46.351828 -15.667144)
67083099999,-18٫796936,47٫478869,POINT (47.478869 -18.796936)
67095099999,-18٫109517,49٫392536,POINT (49.392536 -18.109517)
6712099999,46٫3333333,6٫9166666,POINT (6.9166666 46.3333333)
67137099999,-21٫441558,47٫111736,POINT (47.111736 -21.441558)
67152099999,-22٫55,45٫4,POINT (45.4 -22.55)
67161099999,-23٫383369,43٫728453,POINT (43.728453 -23.383369)
67197099999,-25٫038056,46٫956111,POINT (46.956111 -25.038056)
6720099999,46٫219592,7٫326764,POINT (7.326764 46.219592)
67215099999,-12٫986753,40٫522492,POINT (40.522492 -12.986753)
67217099999,-13٫273986,35٫266262,POINT (35.266262 -13.273986)
67223099999,-13٫1333333,39٫0333333,POINT (39.0333333 -13.1333333)
67237099999,-15٫105611,39٫2818,POINT (39.2818 -15.105611)
6724099999,46٫3,7٫4666666,POINT (7.4666666 46.3)
67283099999,-17٫8555,36٫869106,POINT (36.869106 -17.8555)
67297099999,-19٫796419,34٫907556,POINT (34.907556 -19.796419)
6730099999,46٫55,7٫9833333,POINT (7.9833333 46.55)
67315099999,-22٫018431,35٫313297,POINT (35.313297 -22.018431)
67323099999,-23٫8666666,35٫3833333,POINT (35.3833333 -23.8666666)
67335099999,-25٫05,33٫6333333,POINT (33.6333333 -25.05)
6734099999,46٫6666666,7٫8666666,POINT (7.8666666 46.6666666)
67341099999,-25٫920836,32٫572606,POINT (32.572606 -25.920836)
6750099999,46٫65,8٫6166666,POINT (8.6166666 46.65)
6753099999,46٫5166666,8٫6833333,POINT (8.6833333 46.5166666)
6756099999,46٫4666666,8٫9333333,POINT (8.9333333 46.4666666)
6759099999,46٫2,8٫8,POINT (8.8 46.2)
6760099999,46٫1666666,8٫7833333,POINT (8.7833333 46.1666666)
6762099999,46٫17,8٫88,POINT (8.88 46.17)
67665099999,-15٫3333333,28٫45,POINT (28.45 -15.3333333)
6770099999,46٫004275,8٫910578,POINT (8.910578 46.004275)
6771099999,45٫85,8٫9333333,POINT (8.9333333 45.85)
67743099999,-17٫8,25٫8166666,POINT (25.8166666 -17.8)
67761099999,-16٫519761,28٫884981,POINT (28.884981 -16.519761)
67775099999,-17٫930219,31٫094329,POINT (31.094329 -17.930219)
67781099999,-17٫431917,32٫184502,POINT (32.184502 -17.431917)
6782099999,46٫7,8٫85,POINT (8.85 46.7)
6783099999,46٫4666666,9٫1833333,POINT (9.1833333 46.4666666)
67843099999,-18٫095881,25٫839006,POINT (25.839006 -18.095881)
6786099999,46٫8666666,9٫5333333,POINT (9.5333333 46.8666666)
67861099999,-18٫2166667,28٫9333333,POINT (28.9333333 -18.2166667)
67881099999,-18٫5333333,32٫1333333,POINT (32.1333333 -18.5333333)
6791099999,46٫4166666,9٫8166666,POINT (9.8166666 46.4166666)
6792099999,46٫5333333,9٫8833333,POINT (9.8833333 46.5333333)
6794099999,46٫35,10٫0666666,POINT (10.0666666 46.35)
67965099999,-20٫021263,28٫626538,POINT (28.626538 -20.021263)
67975099999,-20٫055333,30٫859111,POINT (30.859111 -20.055333)
67977099999,-21٫008083,31٫57855,POINT (31.57855 -21.008083)
67983099999,-20٫2,32٫6166667,POINT (32.6166667 -20.2)
68014099999,-19٫602167,18٫122667,POINT (18.122667 -19.602167)
68018099999,-17٫956461,19٫719439,POINT (19.719439 -17.956461)
68024099999,-21٫7,21٫65,POINT (21.65 -21.7)
68026099999,-18٫3666667,21٫85,POINT (21.85 -18.3666667)
68029099999,-17٫832875,25٫1624,POINT (25.1624 -17.832875)
68030099999,-18٫5333333,25٫6333333,POINT (25.6333333 -18.5333333)
68032099999,-19٫972564,23٫431086,POINT (23.431086 -19.972564)
68038099999,-20٫553361,26٫115778,POINT (26.115778 -20.553361)
68040099999,-21٫4166667,25٫6,POINT (25.6 -21.4166667)
68054099999,-21٫159597,27٫474525,POINT (27.474525 -21.159597)
68110099999,-22٫5666667,17٫1,POINT (17.1 -22.5666667)
68112099999,-22٫479894,17٫47095,POINT (17.47095 -22.479894)
68116099999,-22٫5,18٫9666666,POINT (18.9666666 -22.5)
68148099999,-23٫0833333,26٫8,POINT (26.8 -23.0833333)
68155099999,-23٫6833333,27٫7,POINT (27.7 -23.6833333)
68183099999,-23٫0666666,30٫3833333,POINT (30.3833333 -23.0666666)
68185099999,-25٫1,30٫4666666,POINT (30.4666666 -25.1)
68188099999,-23٫7666666,30٫0666666,POINT (30.0666666 -23.7666666)
68226099999,-24٫0166667,21٫8833333,POINT (21.8833333 -24.0166667)
68234099999,-24٫602333,24٫690971,POINT (24.690971 -24.602333)
68240099999,-24٫555225,25٫918208,POINT (25.918208 -24.555225)
68242099999,-25٫798444,25٫548028,POINT (25.548028 -25.798444)
68253099999,-24٫5833333,27٫4166666,POINT (27.4166666 -24.5833333)
68255099999,-25٫65,27٫2333333,POINT (27.2333333 -25.65)
68263099999,-25٫9166667,28٫2166667,POINT (28.2166667 -25.9166667)
68267099999,-26٫5,29٫9833333,POINT (29.9833333 -26.5)
68271099999,-24٫2,29,POINT (29 -24.2)
68273099999,-25٫8333333,29٫1833333,POINT (29.1833333 -25.8333333)
68287099999,-24٫9333333,30٫85,POINT (30.85 -24.9333333)
68289099999,-25٫4333333,30٫9833333,POINT (30.9833333 -25.4333333)
68291099999,-24٫35,31٫05,POINT (31.05 -24.35)
68297099999,-25٫5166666,31٫9,POINT (31.9 -25.5166666)
68300099999,-26٫6833333,15٫25,POINT (15.25 -26.6833333)
68312099999,-26٫539828,18٫111447,POINT (18.111447 -26.539828)
68328099999,-26٫05,22٫45,POINT (22.45 -26.05)
68329099999,-26٫8833333,22٫05,POINT (22.05 -26.8833333)
68331099999,-27٫6666666,23,POINT (23 -27.6666666)
68335099999,-27٫55,24٫7666666,POINT (24.7666666 -27.55)
68341099999,-26٫175672,26٫184575,POINT (26.184575 -26.175672)
68343099999,-27٫65,25٫6166666,POINT (25.6166666 -27.65)
68345099999,-28,26٫6666666,POINT (26.6666666 -28)
68349099999,-26٫32,26٫82,POINT (26.82 -26.32)
68350099999,-26٫7333333,27٫0666666,POINT (27.0666666 -26.7333333)
68353099999,-26٫5666666,27٫95,POINT (27.95 -26.5666666)
68355099999,-27٫6663889,27٫3136111,POINT (27.3136111 -27.6663889)
68368099999,-26٫139166,28٫246,POINT (28.246 -26.139166)
68387099999,-27٫7833333,30٫8,POINT (30.8 -27.7833333)
68396099999,-26٫529022,31٫307519,POINT (31.307519 -26.529022)
68403099999,-28٫575001,16٫533333,POINT (16.533333 -28.575001)
68411099999,-28٫7694444,17٫6233333,POINT (17.6233333 -28.7694444)
68424099999,-28٫399097,21٫260239,POINT (21.260239 -28.399097)
68429099999,-28٫3333333,23٫0666666,POINT (23.0666666 -28.3333333)
68438099999,-28٫802834,24٫765167,POINT (24.765167 -28.802834)
68442099999,-29٫092722,26٫302444,POINT (26.302444 -29.092722)
68449099999,-28٫8166666,27٫9,POINT (27.9 -28.8166666)
68454099999,-29٫304053,27٫503458,POINT (27.503458 -29.304053)
68461099999,-28٫248392,28٫336125,POINT (28.336125 -28.248392)
68471099999,-28٫3666666,29٫3833333,POINT (29.3833333 -28.3666666)
68479099999,-28٫5666666,29٫7666666,POINT (29.7666666 -28.5666666)
68481099999,-27٫4166666,31٫6,POINT (31.6 -27.4166666)
68487099999,-29٫0833333,30٫6,POINT (30.6 -29.0833333)
68491099999,-28٫2,32٫4166666,POINT (32.4166666 -28.2)
68497099999,-28٫95,31٫7,POINT (31.7 -28.95)
68512099999,-29٫689333,17٫939611,POINT (17.939611 -29.689333)
68513099999,-30٫2,17٫2833333,POINT (17.2833333 -30.2)
68523099999,-30٫4666666,20٫4833333,POINT (20.4833333 -30.4666666)
68524099999,-30٫35,21٫8166666,POINT (21.8166666 -30.35)
68527099999,-29٫6666666,22٫7333333,POINT (22.7333333 -29.6666666)
68538099999,-30٫6666667,24٫0166667,POINT (24.0166667 -30.6666667)
68575099999,-30٫15,30٫0666666,POINT (30.0666666 -30.15)
68581099999,-29٫6333333,30٫4,POINT (30.4 -29.6333333)
68583099999,-29٫7,31٫05,POINT (31.05 -29.7)
68587099999,-31٫0666666,30٫2333333,POINT (30.2333333 -31.0666666)
68588099999,-29٫970089,30٫950519,POINT (30.950519 -29.970089)
68589099999,-29٫2666666,29٫5166666,POINT (29.5166666 -29.2666666)
68591099999,-30٫85,30٫3333333,POINT (30.3333333 -30.85)
68613099999,-32٫0333333,18٫3333333,POINT (18.3333333 -32.0333333)
